NPRO;CUMUN;NMUN;ALQTBID12_M_VC_11
Segovia;40094;Garcillán;
Segovia;40095;Gomezserracín;
Segovia;40097;Grajera;
Segovia;40099;Honrubia de la Cuesta;
Segovia;40100;Hontalbilla;
Segovia;40101;Hontanares de Eresma;
Segovia;40103;Huertos, Los;
Segovia;40104;Ituero y Lama;
Segovia;40105;Juarros de Riomoros;
Segovia;40106;Juarros de Voltoya;
Segovia;40107;Labajos;
Segovia;40108;Laguna de Contreras;
Segovia;40109;Languilla;
Segovia;40110;Lastras de Cuéllar;
Segovia;40111;Lastras del Pozo;
Segovia;40112;Lastrilla, La;400
Segovia;40113;Losa, La;
Segovia;40115;Maderuelo;
Segovia;40118;Marazuela;
Segovia;40119;Martín Miguel;
Segovia;40120;Martín Muñoz de la Dehesa;
Segovia;40121;Martín Muñoz de las Posadas;
Segovia;40122;Marugán;
Segovia;40123;Matabuena;
Segovia;40124;Mata de Cuéllar;
Segovia;40125;Matilla, La;
Segovia;40126;Melque de Cercos;
Segovia;40127;Membibre de la Hoz;
Segovia;40128;Migueláñez;
Segovia;40129;Montejo de Arévalo;
Segovia;40130;Montejo de la Vega de la Serrezuela;
Segovia;40131;Monterrubio;
Segovia;40132;Moral de Hornuez;
Segovia;40134;Mozoncillo;
Segovia;40135;Muñopedro;
Segovia;40136;Muñoveros;
Segovia;40138;Nava de la Asunción;250
Segovia;40139;Navafría;
Segovia;40140;Navalilla;
Segovia;40141;Navalmanzano;
Segovia;40142;Navares de Ayuso;
Segovia;40143;Navares de Enmedio;
Segovia;40144;Navares de las Cuevas;
Segovia;40145;Navas de Oro;
Segovia;40146;Navas de San Antonio;
Segovia;40148;Nieva;
Segovia;40149;Olombrada;
Segovia;40150;Orejana;
Segovia;40151;Ortigosa de Pestaño;
Segovia;40152;Otero de Herreros;
Segovia;40154;Pajarejos;
Segovia;40155;Palazuelos de Eresma;381
Segovia;40156;Pedraza;
Segovia;40157;Pelayos del Arroyo;
Segovia;40158;Perosillo;
Segovia;40159;Pinarejos;
Segovia;40160;Pinarnegrillo;
Segovia;40161;Pradales;
Segovia;40162;Prádena;
Segovia;40163;Puebla de Pedraza;
Segovia;40164;Rapariegos;
Segovia;40165;Rebollo;
Segovia;40166;Remondo;
Segovia;40168;Riaguas de San Bartolomé;
Segovia;40170;Riaza;328
Segovia;40171;Ribota;
Segovia;40172;Riofrío de Riaza;
Segovia;40173;Roda de Eresma;
Segovia;40174;Sacramenia;
Segovia;40176;Samboal;
Segovia;40177;San Cristóbal de Cuéllar;
Segovia;40178;San Cristóbal de la Vega;
Segovia;40179;Sanchonuño;
Segovia;40180;Sangarcía;
Segovia;40181;Real Sitio de San Ildefonso;400
Segovia;40182;San Martín y Mudrián;
Segovia;40183;San Miguel de Bernuy;
Segovia;40184;San Pedro de Gaíllos;
Segovia;40185;Santa María la Real de Nieva;
Segovia;40186;Santa Marta del Cerro;
Segovia;40188;Santiuste de Pedraza;
Segovia;40189;Santiuste de San Juan Bautista;
Segovia;40190;Santo Domingo de Pirón;
Segovia;40191;Santo Tomé del Puerto;
Segovia;40192;Sauquillo de Cabezas;
Segovia;40193;Sebúlcor;
Segovia;40194;Segovia;457
Segovia;40195;Sepúlveda;320
Segovia;40196;Sequera de Fresno;
Segovia;40198;Sotillo;
Segovia;40199;Sotosalbos;
Segovia;40200;Tabanera la Luenga;
Segovia;40201;Tolocirio;
Segovia;40202;Torreadrada;
Segovia;40203;Torrecaballeros;350
Segovia;40204;Torrecilla del Pinar;
Segovia;40205;Torreiglesias;
Segovia;40206;Torre Val de San Pedro;
Segovia;40207;Trescasas;
Segovia;40208;Turégano;
Segovia;40210;Urueñas;
Segovia;40211;Valdeprados;
Segovia;40212;Valdevacas de Montejo;
Segovia;40213;Valdevacas y Guijar;
Segovia;40214;Valseca;
Segovia;40215;Valtiendas;
Segovia;40216;Valverde del Majano;358
Segovia;40218;Valle de Tabladillo;
Segovia;40219;Vallelado;
Segovia;40220;Valleruela de Pedraza;
Segovia;40221;Valleruela de Sepúlveda;
Segovia;40222;Veganzones;
Segovia;40223;Vegas de Matute;
Segovia;40224;Ventosilla y Tejadilla;
Segovia;40225;Villacastín;
Segovia;40228;Villaverde de Íscar;
Segovia;40229;Villaverde de Montejo;
Segovia;40230;Villeguillo;
Segovia;40231;Yanguas de Eresma;
Segovia;40233;Zarzuela del Monte;
Segovia;40234;Zarzuela del Pinar;
Segovia;40901;Ortigosa del Monte;
Segovia;40902;Cozuelos de Fuentidueña;
Segovia;40903;Marazoleja;
Segovia;40904;Navas de Riofrío;
Segovia;40905;Cuevas de Provanco;
Segovia;40906;San Cristóbal de Segovia;411
Sevilla;41001;Aguadulce;
Sevilla;41002;Alanís;
Sevilla;41003;Albaida del Aljarafe;
Sevilla;41004;Alcalá de Guadaíra;415
Sevilla;41005;Alcalá del Río;350
Sevilla;41006;Alcolea del Río;
Sevilla;41007;Algaba, La;414
Sevilla;41008;Algámitas;
Sevilla;41009;Almadén de la Plata;
Sevilla;41010;Almensilla;
Sevilla;41011;Arahal;400
Sevilla;41012;Aznalcázar;
Sevilla;41013;Aznalcóllar;
Sevilla;41014;Badolatosa;
Sevilla;41015;Benacazón;
Sevilla;41016;Bollullos de la Mitación;
Sevilla;41017;Bormujos;500
Sevilla;41018;Brenes;350
Sevilla;41019;Burguillos;
Sevilla;41020;Cabezas de San Juan, Las;350
Sevilla;41021;Camas;429
Sevilla;41022;Campana, La;
Sevilla;41023;Cantillana;303
Sevilla;41024;Carmona;279
Sevilla;41025;Carrión de los Céspedes;
Sevilla;41026;Casariche;
Sevilla;41027;Castilblanco de los Arroyos;
Sevilla;41028;Castilleja de Guzmán;
Sevilla;41029;Castilleja de la Cuesta;418
Sevilla;41030;Castilleja del Campo;
Sevilla;41031;Castillo de las Guardas, El;
Sevilla;41032;Cazalla de la Sierra;
Sevilla;41033;Constantina;254
Sevilla;41034;Coria del Río;345
Sevilla;41035;Coripe;
Sevilla;41036;Coronil, El;
Sevilla;41037;Corrales, Los;
Sevilla;41038;Dos Hermanas;450
Sevilla;41039;Écija;250
Sevilla;41040;Espartinas;
Sevilla;41041;Estepa;314
Sevilla;41042;Fuentes de Andalucía;
Sevilla;41043;Garrobo, El;
Sevilla;41044;Gelves;415
Sevilla;41045;Gerena;
Sevilla;41046;Gilena;
Sevilla;41047;Gines;400
Sevilla;41048;Guadalcanal;
Sevilla;41049;Guillena;333
Sevilla;41050;Herrera;
Sevilla;41051;Huévar del Aljarafe;
Sevilla;41052;Lantejuela, La;
Sevilla;41053;Lebrija;235
Sevilla;41054;Lora de Estepa;
Sevilla;41055;Lora del Río;310
Sevilla;41056;Luisiana, La;
Sevilla;41057;Madroño, El;
Sevilla;41058;Mairena del Alcor;398
Sevilla;41059;Mairena del Aljarafe;512
Sevilla;41060;Marchena;269
Sevilla;41061;Marinaleda;
Sevilla;41062;Martín de la Jara;
Sevilla;41063;Molares, Los;
Sevilla;41064;Montellano;
Sevilla;41065;Morón de la Frontera;312
Sevilla;41066;Navas de la Concepción, Las;
Sevilla;41067;Olivares;
Sevilla;41068;Osuna;344
Sevilla;41069;Palacios y Villafranca, Los;345
Sevilla;41070;Palomares del Río;
Sevilla;41071;Paradas;
Sevilla;41072;Pedrera;
Sevilla;41073;Pedroso, El;
Sevilla;41074;Peñaflor;
Sevilla;41075;Pilas;283
Sevilla;41076;Pruna;
Sevilla;41077;Puebla de Cazalla, La;
Sevilla;41078;Puebla de los Infantes, La;
Sevilla;41079;Puebla del Río, La;342
Sevilla;41080;Real de la Jara, El;
Sevilla;41081;Rinconada, La;448
Sevilla;41082;Roda de Andalucía, La;
Sevilla;41083;Ronquillo, El;
Sevilla;41084;Rubio, El;
Sevilla;41085;Salteras;408
Sevilla;41086;San Juan de Aznalfarache;400
Sevilla;41087;Sanlúcar la Mayor;380
Sevilla;41088;San Nicolás del Puerto;
Sevilla;41089;Santiponce;450
Sevilla;41090;Saucejo, El;
Sevilla;41091;Sevilla;521
Sevilla;41092;Tocina;
Sevilla;41093;Tomares;550
Sevilla;41094;Umbrete;
Sevilla;41095;Utrera;374
Sevilla;41096;Valencina de la Concepción;
Sevilla;41097;Villamanrique de la Condesa;
Sevilla;41098;Villanueva del Ariscal;
Sevilla;41099;Villanueva del Río y Minas;
Sevilla;41100;Villanueva de San Juan;
Sevilla;41101;Villaverde del Río;
Sevilla;41102;Viso del Alcor, El;350
Sevilla;41901;Cañada Rosal;
Sevilla;41902;Isla Mayor;
Sevilla;41903;Cuervo de Sevilla, El;
Sevilla;41904;Palmar de Troya, El;
Soria;42001;Abejar;
Soria;42003;Adradas;
Soria;42004;Ágreda;273
Soria;42006;Alconaba;
Soria;42007;Alcubilla de Avellaneda;
Soria;42008;Alcubilla de las Peñas;
Soria;42009;Aldealafuente;
Soria;42010;Aldealices;
Soria;42011;Aldealpozo;
Soria;42012;Aldealseñor;
Soria;42013;Aldehuela de Periáñez;
Soria;42014;Aldehuelas, Las;
Soria;42015;Alentisque;
Soria;42016;Aliud;
Soria;42017;Almajano;
Soria;42018;Almaluez;
Soria;42019;Almarza;
Soria;42020;Almazán;333
Soria;42021;Almazul;
Soria;42022;Almenar de Soria;
Soria;42023;Alpanseque;
Soria;42024;Arancón;
Soria;42025;Arcos de Jalón;280
Soria;42026;Arenillas;
Soria;42027;Arévalo de la Sierra;
Soria;42028;Ausejo de la Sierra;
Soria;42029;Baraona;
Soria;42030;Barca;
Soria;42031;Barcones;
Soria;42032;Bayubas de Abajo;
Soria;42033;Bayubas de Arriba;
Soria;42034;Beratón;
Soria;42035;Berlanga de Duero;273
Soria;42036;Blacos;
Soria;42037;Bliecos;
Soria;42038;Borjabad;
Soria;42039;Borobia;
Soria;42041;Buberos;
Soria;42042;Buitrago;
Soria;42043;Burgo de Osma-Ciudad de Osma;333
Soria;42044;Cabrejas del Campo;
Soria;42045;Cabrejas del Pinar;
Soria;42046;Calatañazor;
Soria;42048;Caltojar;
Soria;42049;Candilichera;
Soria;42050;Cañamaque;
Soria;42051;Carabantes;
Soria;42052;Caracena;
Soria;42053;Carrascosa de Abajo;
Soria;42054;Carrascosa de la Sierra;
Soria;42055;Casarejos;
Soria;42056;Castilfrío de la Sierra;
Soria;42057;Castilruiz;
Soria;42058;Castillejo de Robledo;
Soria;42059;Centenera de Andaluz;
Soria;42060;Cerbón;
Soria;42061;Cidones;
Soria;42062;Cigudosa;
Soria;42063;Cihuela;
Soria;42064;Ciria;
Soria;42065;Cirujales del Río;
Soria;42068;Coscurita;
Soria;42069;Covaleda;245
Soria;42070;Cubilla;
Soria;42071;Cubo de la Solana;
Soria;42073;Cueva de Ágreda;
Soria;42075;Dévanos;
Soria;42076;Deza;
Soria;42078;Duruelo de la Sierra;
Soria;42079;Escobosa de Almazán;
Soria;42080;Espeja de San Marcelino;
Soria;42081;Espejón;
Soria;42082;Estepa de San Juan;
Soria;42083;Frechilla de Almazán;
Soria;42084;Fresno de Caracena;
Soria;42085;Fuentearmegil;
Soria;42086;Fuentecambrón;
Soria;42087;Fuentecantos;
Soria;42088;Fuentelmonge;
Soria;42089;Fuentelsaz de Soria;
Soria;42090;Fuentepinilla;
Soria;42092;Fuentes de Magaña;
Soria;42093;Fuentestrún;
Soria;42094;Garray;
Soria;42095;Golmayo;350
Soria;42096;Gómara;
Soria;42097;Gormaz;
Soria;42098;Herrera de Soria;
Soria;42100;Hinojosa del Campo;
Soria;42103;Langa de Duero;
Soria;42105;Liceras;
Soria;42106;Losilla, La;
Soria;42107;Magaña;
Soria;42108;Maján;
Soria;42110;Matalebreras;
Soria;42111;Matamala de Almazán;
Soria;42113;Medinaceli;309
Soria;42115;Miño de Medinaceli;
Soria;42116;Miño de San Esteban;
Soria;42117;Molinos de Duero;
Soria;42118;Momblona;
Soria;42119;Monteagudo de las Vicarías;
Soria;42120;Montejo de Tiermes;
Soria;42121;Montenegro de Cameros;
Soria;42123;Morón de Almazán;
Soria;42124;Muriel de la Fuente;
Soria;42125;Muriel Viejo;
Soria;42127;Nafría de Ucero;
Soria;42128;Narros;
Soria;42129;Navaleno;
Soria;42130;Nepas;
Soria;42131;Nolay;
Soria;42132;Noviercas;
Soria;42134;Ólvega;300
Soria;42135;Oncala;
Soria;42139;Pinilla del Campo;
Soria;42140;Portillo de Soria;
Soria;42141;Póveda de Soria, La;
Soria;42142;Pozalmuro;
Soria;42144;Quintana Redonda;
Soria;42145;Quintanas de Gormaz;
Soria;42148;Quiñonería;
Soria;42149;Rábanos, Los;
Soria;42151;Rebollar;
Soria;42152;Recuerda;
Soria;42153;Rello;
Soria;42154;Renieblas;
Soria;42155;Retortillo de Soria;
Soria;42156;Reznos;
Soria;42157;Riba de Escalote, La;
Soria;42158;Rioseco de Soria;
Soria;42159;Rollamienta;
Soria;42160;Royo, El;
Soria;42161;Salduero;
Soria;42162;San Esteban de Gormaz;320
Soria;42163;San Felices;
Soria;42164;San Leonardo de Yagüe;290
Soria;42165;San Pedro Manrique;
Soria;42166;Santa Cruz de Yanguas;
Soria;42167;Santa María de Huerta;
Soria;42168;Santa María de las Hoyas;
Soria;42171;Serón de Nágima;
Soria;42172;Soliedra;
Soria;42173;Soria;434
Soria;42174;Sotillo del Rincón;
Soria;42175;Suellacabras;
Soria;42176;Tajahuerce;
Soria;42177;Tajueco;
Soria;42178;Talveila;
Soria;42181;Tardelcuende;
Soria;42182;Taroda;
Soria;42183;Tejado;
Soria;42184;Torlengua;
Soria;42185;Torreblacos;
Soria;42187;Torrubia de Soria;
Soria;42188;Trévago;
Soria;42189;Ucero;
Soria;42190;Vadillo;
Soria;42191;Valdeavellano de Tera;
Soria;42192;Valdegeña;
Soria;42193;Valdelagua del Cerro;
Soria;42194;Valdemaluque;
Soria;42195;Valdenebro;
Soria;42196;Valdeprado;
Soria;42197;Valderrodilla;
Soria;42198;Valtajeros;
Soria;42200;Velamazán;
Soria;42201;Velilla de la Sierra;
Soria;42202;Velilla de los Ajos;
Soria;42204;Viana de Duero;
Soria;42205;Villaciervos;
Soria;42206;Villanueva de Gormaz;
Soria;42207;Villar del Ala;
Soria;42208;Villar del Campo;
Soria;42209;Villar del Río;
Soria;42211;Villares de Soria, Los;
Soria;42212;Villasayas;
Soria;42213;Villaseca de Arciel;
Soria;42215;Vinuesa;325
Soria;42216;Vizmanos;
Soria;42217;Vozmediano;
Soria;42218;Yanguas;
Soria;42219;Yelo;
Tarragona;43001;Aiguamúrcia;
Tarragona;43002;Albinyana;
Tarragona;43003;Albiol, L';
Tarragona;43004;Alcanar;305
Tarragona;43005;Alcover;375
Tarragona;43006;Aldover;
Tarragona;43007;Aleixar, L';
Tarragona;43008;Alfara de Carles;
Tarragona;43009;Alforja;377
Tarragona;43010;Alió;
Tarragona;43011;Almoster;
Tarragona;43012;Altafulla;412
Tarragona;43013;Ametlla de Mar, L';329
Tarragona;43014;Amposta;346
Tarragona;43015;Arbolí;
Tarragona;43016;Arboç, L';400
Tarragona;43017;Argentera, L';
Tarragona;43018;Arnes;
Tarragona;43019;Ascó;
Tarragona;43020;Banyeres del Penedès;
Tarragona;43021;Barberà de la Conca;
Tarragona;43022;Batea;
Tarragona;43023;Bellmunt del Priorat;
Tarragona;43024;Bellvei;400
Tarragona;43025;Benifallet;
Tarragona;43026;Benissanet;
Tarragona;43027;Bisbal de Falset, La;
Tarragona;43028;Bisbal del Penedès, La;
Tarragona;43029;Blancafort;
Tarragona;43030;Bonastre;
Tarragona;43031;Borges del Camp, Les;307
Tarragona;43032;Bot;
Tarragona;43033;Botarell;
Tarragona;43034;Bràfim;
Tarragona;43035;Cabacés;
Tarragona;43036;Cabra del Camp;
Tarragona;43037;Calafell;450
Tarragona;43038;Cambrils;450
Tarragona;43039;Capafonts;
Tarragona;43040;Capçanes;
Tarragona;43041;Caseres;
Tarragona;43042;Castellvell del Camp;
Tarragona;43043;Catllar, El;394
Tarragona;43044;Sénia, La;250
Tarragona;43045;Colldejou;
Tarragona;43046;Conesa;
Tarragona;43047;Constantí;350
Tarragona;43048;Corbera d'Ebre;250
Tarragona;43049;Cornudella de Montsant;
Tarragona;43050;Creixell;423
Tarragona;43051;Cunit;456
Tarragona;43052;Xerta;
Tarragona;43053;Duesaigües;
Tarragona;43054;Espluga de Francolí, L';340
Tarragona;43055;Falset;375
Tarragona;43056;Fatarella, La;
Tarragona;43057;Febró, La;
Tarragona;43058;Figuera, La;
Tarragona;43059;Figuerola del Camp;
Tarragona;43060;Flix;270
Tarragona;43061;Forès;
Tarragona;43062;Freginals;
Tarragona;43063;Galera, La;
Tarragona;43064;Gandesa;255
Tarragona;43065;Garcia;
Tarragona;43066;Garidells, Els;
Tarragona;43067;Ginestar;
Tarragona;43068;Godall;
Tarragona;43069;Gratallops;
Tarragona;43070;Guiamets, Els;
Tarragona;43071;Horta de Sant Joan;
Tarragona;43072;Lloar, El;
Tarragona;43073;Llorac;
Tarragona;43074;Llorenç del Penedès;450
Tarragona;43075;Margalef;
Tarragona;43076;Marçà;
Tarragona;43077;Mas de Barberans;
Tarragona;43078;Masdenverge;
Tarragona;43079;Masllorenç;
Tarragona;43080;Masó, La;
Tarragona;43081;Maspujols;
Tarragona;43082;Masroig, El;
Tarragona;43083;Milà, El;
Tarragona;43084;Miravet;
Tarragona;43085;Molar, El;
Tarragona;43086;Montblanc;360
Tarragona;43088;Montbrió del Camp;398
Tarragona;43089;Montferri;
Tarragona;43090;Montmell, El;
Tarragona;43091;Mont-ral;
Tarragona;43092;Mont-roig del Camp;399
Tarragona;43093;Móra d'Ebre;350
Tarragona;43094;Móra la Nova;300
Tarragona;43095;Morell, El;351
Tarragona;43096;Morera de Montsant, La;
Tarragona;43097;Nou de Gaià, La;
Tarragona;43098;Nulles;
Tarragona;43099;Palma d'Ebre, La;
Tarragona;43100;Pallaresos, Els;
Tarragona;43101;Passanant i Belltall;
Tarragona;43102;Paüls;
Tarragona;43103;Perafort;
Tarragona;43104;Perelló, El;300
Tarragona;43105;Piles, Les;
Tarragona;43106;Pinell de Brai, El;
Tarragona;43107;Pira;
Tarragona;43108;Pla de Santa Maria, El;355
Tarragona;43109;Pobla de Mafumet, La;450
Tarragona;43110;Pobla de Massaluca, La;
Tarragona;43111;Pobla de Montornès, La;407
Tarragona;43112;Poboleda;
Tarragona;43113;Pont d'Armentera, El;
Tarragona;43114;Porrera;
Tarragona;43115;Pradell de la Teixeta;
Tarragona;43116;Prades;244
Tarragona;43117;Prat de Comte;
Tarragona;43118;Pratdip;
Tarragona;43119;Puigpelat;
Tarragona;43120;Querol;
Tarragona;43121;Rasquera;
Tarragona;43122;Renau;
Tarragona;43123;Reus;425
Tarragona;43124;Riba, La;
Tarragona;43125;Riba-roja d'Ebre;
Tarragona;43126;Riera de Gaià, La;348
Tarragona;43127;Riudecanyes;
Tarragona;43128;Riudecols;
Tarragona;43129;Riudoms;400
Tarragona;43130;Rocafort de Queralt;
Tarragona;43131;Roda de Barà;409
Tarragona;43132;Rodonyà;
Tarragona;43133;Roquetes;390
Tarragona;43134;Rourell, El;
Tarragona;43135;Salomó;
Tarragona;43136;Sant Carles de la Ràpita;339
Tarragona;43137;Sant Jaume dels Domenys;
Tarragona;43138;Santa Bàrbara;303
Tarragona;43139;Santa Coloma de Queralt;325
Tarragona;43140;Santa Oliva;400
Tarragona;43141;Pontils;
Tarragona;43142;Sarral;300
Tarragona;43143;Savallà del Comtat;
Tarragona;43144;Secuita, La;400
Tarragona;43145;Selva del Camp, La;442
Tarragona;43146;Senan;
Tarragona;43147;Solivella;
Tarragona;43148;Tarragona;470
Tarragona;43149;Tivenys;
Tarragona;43150;Tivissa;
Tarragona;43151;Torre de Fontaubella, La;
Tarragona;43152;Torre de l'Espanyol, La;
Tarragona;43153;Torredembarra;421
Tarragona;43154;Torroja del Priorat;
Tarragona;43155;Tortosa;345
Tarragona;43156;Ulldecona;300
Tarragona;43157;Ulldemolins;
Tarragona;43158;Vallclara;
Tarragona;43159;Vallfogona de Riucorb;
Tarragona;43160;Vallmoll;
Tarragona;43161;Valls;391
Tarragona;43162;Vandellòs i l'Hospitalet de l'Infant;400
Tarragona;43163;Vendrell, El;422
Tarragona;43164;Vespella de Gaià;
Tarragona;43165;Vilabella;
Tarragona;43166;Vilallonga del Camp;400
Tarragona;43167;Vilanova d'Escornalbou;
Tarragona;43168;Vilanova de Prades;
Tarragona;43169;Vilaplana;
Tarragona;43170;Vila-rodona;345
Tarragona;43171;Vila-seca;417
Tarragona;43172;Vilaverd;
Tarragona;43173;Vilella Alta, La;
Tarragona;43174;Vilella Baixa, La;
Tarragona;43175;Vilalba dels Arcs;
Tarragona;43176;Vimbodí i Poblet;
Tarragona;43177;Vinebre;
Tarragona;43178;Vinyols i els Arcs;414
Tarragona;43901;Deltebre;300
Tarragona;43902;Sant Jaume d'Enveja;300
Tarragona;43903;Camarles;
Tarragona;43904;Aldea, L';290
Tarragona;43905;Salou;420
Tarragona;43906;Ampolla, L';350
Tarragona;43907;Canonja, La;356
Teruel;44001;Ababuj;
Teruel;44002;Abejuela;
Teruel;44003;Aguatón;
Teruel;44004;Aguaviva;
Teruel;44005;Aguilar del Alfambra;
Teruel;44006;Alacón;
Teruel;44007;Alba;
Teruel;44008;Albalate del Arzobispo;
Teruel;44009;Albarracín;300
Teruel;44010;Albentosa;
Teruel;44011;Alcaine;
Teruel;44012;Alcalá de la Selva;
Teruel;44013;Alcañiz;330
Teruel;44014;Alcorisa;285
Teruel;44016;Alfambra;
Teruel;44017;Aliaga;
Teruel;44018;Almohaja;
Teruel;44019;Alobras;
Teruel;44020;Alpeñés;
Teruel;44021;Allepuz;
Teruel;44022;Alloza;
Teruel;44023;Allueva;
Teruel;44024;Anadón;
Teruel;44025;Andorra;330
Teruel;44026;Arcos de las Salinas;
Teruel;44027;Arens de Lledó;
Teruel;44028;Argente;
Teruel;44029;Ariño;
Teruel;44031;Azaila;
Teruel;44032;Bádenas;
Teruel;44033;Báguena;
Teruel;44034;Bañón;
Teruel;44035;Barrachina;
Teruel;44036;Bea;
Teruel;44037;Beceite;
Teruel;44038;Belmonte de San José;
Teruel;44039;Bello;
Teruel;44040;Berge;
Teruel;44041;Bezas;
Teruel;44042;Blancas;
Teruel;44043;Blesa;
Teruel;44044;Bordón;
Teruel;44045;Bronchales;
Teruel;44046;Bueña;
Teruel;44047;Burbáguena;
Teruel;44048;Cabra de Mora;
Teruel;44049;Calaceite;
Teruel;44050;Calamocha;300
Teruel;44051;Calanda;284
Teruel;44052;Calomarde;
Teruel;44053;Camañas;
Teruel;44054;Camarena de la Sierra;
Teruel;44055;Camarillas;
Teruel;44056;Caminreal;
Teruel;44059;Cantavieja;
Teruel;44060;Cañada de Benatanduz;
Teruel;44061;Cañada de Verich, La;
Teruel;44062;Cañada Vellida;
Teruel;44063;Cañizar del Olivar;
Teruel;44064;Cascante del Río;
Teruel;44065;Castejón de Tornos;
Teruel;44066;Castel de Cabra;
Teruel;44067;Castelnou;
Teruel;44068;Castelserás;
Teruel;44070;Castellar, El;
Teruel;44071;Castellote;
Teruel;44074;Cedrillas;
Teruel;44075;Celadas;
Teruel;44076;Cella;310
Teruel;44077;Cerollera, La;
Teruel;44080;Codoñera, La;
Teruel;44082;Corbalán;
Teruel;44084;Cortes de Aragón;
Teruel;44085;Cosa;
Teruel;44086;Cretas;
Teruel;44087;Crivillén;
Teruel;44088;Cuba, La;
Teruel;44089;Cubla;
Teruel;44090;Cucalón;
Teruel;44092;Cuervo, El;
Teruel;44093;Cuevas de Almudén;
Teruel;44094;Cuevas Labradas;
Teruel;44096;Ejulve;
Teruel;44097;Escorihuela;
Teruel;44099;Escucha;
Teruel;44100;Estercuel;
Teruel;44101;Ferreruela de Huerva;
Teruel;44102;Fonfría;
Teruel;44103;Formiche Alto;
Teruel;44105;Fórnoles;
Teruel;44106;Fortanete;
Teruel;44107;Foz-Calanda;
Teruel;44108;Fresneda, La;
Teruel;44109;Frías de Albarracín;
Teruel;44110;Fuenferrada;
Teruel;44111;Fuentes Calientes;
Teruel;44112;Fuentes Claras;
Teruel;44113;Fuentes de Rubielos;
Teruel;44114;Fuentespalda;
Teruel;44115;Galve;
Teruel;44116;Gargallo;
Teruel;44117;Gea de Albarracín;
Teruel;44118;Ginebrosa, La;
Teruel;44119;Griegos;
Teruel;44120;Guadalaviar;
Teruel;44121;Gúdar;
Teruel;44122;Híjar;
Teruel;44123;Hinojosa de Jarque;
Teruel;44124;Hoz de la Vieja, La;
Teruel;44125;Huesa del Común;
Teruel;44126;Iglesuela del Cid, La;
Teruel;44127;Jabaloyas;
Teruel;44128;Jarque de la Val;
Teruel;44129;Jatiel;
Teruel;44130;Jorcas;
Teruel;44131;Josa;
Teruel;44132;Lagueruela;
Teruel;44133;Lanzuela;
Teruel;44135;Libros;
Teruel;44136;Lidón;
Teruel;44137;Linares de Mora;
Teruel;44138;Loscos;
Teruel;44141;Lledó;
Teruel;44142;Maicas;
Teruel;44143;Manzanera;
Teruel;44144;Martín del Río;
Teruel;44145;Mas de las Matas;
Teruel;44146;Mata de los Olmos, La;
Teruel;44147;Mazaleón;
Teruel;44148;Mezquita de Jarque;
Teruel;44149;Mirambel;
Teruel;44150;Miravete de la Sierra;
Teruel;44151;Molinos;
Teruel;44152;Monforte de Moyuela;
Teruel;44153;Monreal del Campo;298
Teruel;44154;Monroyo;
Teruel;44155;Montalbán;
Teruel;44156;Monteagudo del Castillo;
Teruel;44157;Monterde de Albarracín;
Teruel;44158;Mora de Rubielos;300
Teruel;44159;Moscardón;
Teruel;44160;Mosqueruela;
Teruel;44161;Muniesa;
Teruel;44163;Noguera de Albarracín;
Teruel;44164;Nogueras;
Teruel;44165;Nogueruelas;
Teruel;44167;Obón;
Teruel;44168;Odón;
Teruel;44169;Ojos Negros;
Teruel;44171;Olba;
Teruel;44172;Oliete;
Teruel;44173;Olmos, Los;
Teruel;44174;Orihuela del Tremedal;
Teruel;44175;Orrios;
Teruel;44176;Palomar de Arroyos;
Teruel;44177;Pancrudo;
Teruel;44178;Parras de Castellote, Las;
Teruel;44179;Peñarroya de Tastavins;
Teruel;44180;Peracense;
Teruel;44181;Peralejos;
Teruel;44182;Perales del Alfambra;
Teruel;44183;Pitarque;
Teruel;44184;Plou;
Teruel;44185;Pobo, El;
Teruel;44187;Portellada, La;
Teruel;44189;Pozondón;
Teruel;44190;Pozuel del Campo;
Teruel;44191;Puebla de Híjar, La;
Teruel;44192;Puebla de Valverde, La;
Teruel;44193;Puertomingalvo;
Teruel;44194;Ráfales;
Teruel;44195;Rillo;
Teruel;44196;Riodeva;
Teruel;44197;Ródenas;
Teruel;44198;Royuela;
Teruel;44199;Rubiales;
Teruel;44200;Rubielos de la Cérida;
Teruel;44201;Rubielos de Mora;242
Teruel;44203;Salcedillo;
Teruel;44204;Saldón;
Teruel;44205;Samper de Calanda;
Teruel;44206;San Agustín;
Teruel;44207;San Martín del Río;
Teruel;44208;Santa Cruz de Nogueras;
Teruel;44209;Santa Eulalia;
Teruel;44210;Sarrión;
Teruel;44211;Segura de los Baños;
Teruel;44212;Seno;
Teruel;44213;Singra;
Teruel;44215;Terriente;
Teruel;44216;Teruel;385
Teruel;44217;Toril y Masegoso;
Teruel;44218;Tormón;
Teruel;44219;Tornos;
Teruel;44220;Torralba de los Sisones;
Teruel;44221;Torrecilla de Alcañiz;
Teruel;44222;Torrecilla del Rebollar;
Teruel;44223;Torre de Arcas;
Teruel;44224;Torre de las Arcas;
Teruel;44225;Torre del Compte;
Teruel;44226;Torrelacárcel;
Teruel;44227;Torre los Negros;
Teruel;44228;Torremocha de Jiloca;
Teruel;44229;Torres de Albarracín;
Teruel;44230;Torrevelilla;
Teruel;44231;Torrijas;
Teruel;44232;Torrijo del Campo;
